A fact sheet with definitions and metadata for this dataset can be found at http://www.stateair.net/web/historical/1/1.html.,,,,,,,,,,
The U.S. Department of State Data Use Statement at http://www.stateair.net/web/historical/1/1.html applies to these and all data available from the Mission China air quality monitoring program.,,,,,,,,,,
,,,,,,,,,,
Site,Parameter,Date (LST),Year,Month,Day,Hour,Value,Unit,Duration,QC Name
Beijing,PM2.5,4/21/2016 12:00,2016,4,21,12,153,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/21/2016 13:00,2016,4,21,13,116,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/21/2016 14:00,2016,4,21,14,69,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/21/2016 15:00,2016,4,21,15,48,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/21/2016 16:00,2016,4,21,16,46,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/21/2016 17:00,2016,4,21,17,72,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/21/2016 18:00,2016,4,21,18,90,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/21/2016 19:00,2016,4,21,19,56,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/21/2016 20:00,2016,4,21,20,15,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/21/2016 21:00,2016,4,21,21,35,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/21/2016 22:00,2016,4,21,22,31,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/21/2016 23:00,2016,4,21,23,39,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/22/2016 0:00,2016,4,22,0,39,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/22/2016 1:00,2016,4,22,1,44,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/22/2016 2:00,2016,4,22,2,40,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/22/2016 3:00,2016,4,22,3,30,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/22/2016 4:00,2016,4,22,4,29,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/22/2016 5:00,2016,4,22,5,27,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/22/2016 6:00,2016,4,22,6,24,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/22/2016 7:00,2016,4,22,7,19,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/22/2016 8:00,2016,4,22,8,24,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/22/2016 9:00,2016,4,22,9,29,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/22/2016 10:00,2016,4,22,10,29,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/22/2016 11:00,2016,4,22,11,18,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/22/2016 12:00,2016,4,22,12,23,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/22/2016 13:00,2016,4,22,13,21,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/22/2016 14:00,2016,4,22,14,9,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/22/2016 15:00,2016,4,22,15,12,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/22/2016 16:00,2016,4,22,16,13,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/22/2016 17:00,2016,4,22,17,9,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/22/2016 18:00,2016,4,22,18,66,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/22/2016 19:00,2016,4,22,19,56,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/22/2016 20:00,2016,4,22,20,125,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/22/2016 21:00,2016,4,22,21,25,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/22/2016 22:00,2016,4,22,22,21,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/22/2016 23:00,2016,4,22,23,15,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/23/2016 0:00,2016,4,23,0,17,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/23/2016 1:00,2016,4,23,1,37,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/23/2016 2:00,2016,4,23,2,34,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/23/2016 3:00,2016,4,23,3,31,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/23/2016 4:00,2016,4,23,4,29,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/23/2016 5:00,2016,4,23,5,30,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/23/2016 6:00,2016,4,23,6,27,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/23/2016 7:00,2016,4,23,7,23,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/23/2016 8:00,2016,4,23,8,19,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/23/2016 9:00,2016,4,23,9,10,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/23/2016 10:00,2016,4,23,10,35,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/23/2016 11:00,2016,4,23,11,30,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/23/2016 12:00,2016,4,23,12,13,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/23/2016 13:00,2016,4,23,13,29,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/23/2016 14:00,2016,4,23,14,36,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/23/2016 15:00,2016,4,23,15,29,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/23/2016 16:00,2016,4,23,16,18,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/23/2016 17:00,2016,4,23,17,26,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/23/2016 18:00,2016,4,23,18,24,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/23/2016 19:00,2016,4,23,19,26,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/23/2016 20:00,2016,4,23,20,36,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/23/2016 21:00,2016,4,23,21,39,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/23/2016 22:00,2016,4,23,22,49,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/23/2016 23:00,2016,4,23,23,37,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/24/2016 0:00,2016,4,24,0,40,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/24/2016 1:00,2016,4,24,1,49,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/24/2016 2:00,2016,4,24,2,46,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/24/2016 3:00,2016,4,24,3,38,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/24/2016 4:00,2016,4,24,4,46,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/24/2016 5:00,2016,4,24,5,54,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/24/2016 6:00,2016,4,24,6,51,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/24/2016 7:00,2016,4,24,7,53,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/24/2016 8:00,2016,4,24,8,56,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/24/2016 9:00,2016,4,24,9,62,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/24/2016 10:00,2016,4,24,10,67,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/24/2016 11:00,2016,4,24,11,66,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/24/2016 12:00,2016,4,24,12,62,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/24/2016 13:00,2016,4,24,13,86,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/24/2016 14:00,2016,4,24,14,118,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/24/2016 15:00,2016,4,24,15,125,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/24/2016 16:00,2016,4,24,16,126,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/24/2016 17:00,2016,4,24,17,118,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/24/2016 18:00,2016,4,24,18,116,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/24/2016 19:00,2016,4,24,19,116,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/24/2016 20:00,2016,4,24,20,94,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/24/2016 21:00,2016,4,24,21,86,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/24/2016 22:00,2016,4,24,22,76,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/24/2016 23:00,2016,4,24,23,59,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/25/2016 0:00,2016,4,25,0,48,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/25/2016 1:00,2016,4,25,1,42,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/25/2016 2:00,2016,4,25,2,59,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/25/2016 3:00,2016,4,25,3,64,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/25/2016 4:00,2016,4,25,4,60,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/25/2016 5:00,2016,4,25,5,67,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/25/2016 6:00,2016,4,25,6,71,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/25/2016 7:00,2016,4,25,7,69,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/25/2016 8:00,2016,4,25,8,80,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/25/2016 9:00,2016,4,25,9,91,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/25/2016 10:00,2016,4,25,10,101,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/25/2016 11:00,2016,4,25,11,115,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/25/2016 12:00,2016,4,25,12,134,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/25/2016 13:00,2016,4,25,13,121,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/25/2016 14:00,2016,4,25,14,84,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/25/2016 15:00,2016,4,25,15,59,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/25/2016 16:00,2016,4,25,16,54,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/25/2016 17:00,2016,4,25,17,57,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/25/2016 18:00,2016,4,25,18,55,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/25/2016 19:00,2016,4,25,19,63,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/25/2016 20:00,2016,4,25,20,133,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/25/2016 21:00,2016,4,25,21,125,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/25/2016 22:00,2016,4,25,22,92,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/25/2016 23:00,2016,4,25,23,74,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/26/2016 0:00,2016,4,26,0,74,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/26/2016 1:00,2016,4,26,1,71,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/26/2016 2:00,2016,4,26,2,70,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/26/2016 3:00,2016,4,26,3,70,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/26/2016 4:00,2016,4,26,4,65,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/26/2016 5:00,2016,4,26,5,67,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/26/2016 6:00,2016,4,26,6,69,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/26/2016 7:00,2016,4,26,7,77,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/26/2016 8:00,2016,4,26,8,72,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/26/2016 9:00,2016,4,26,9,64,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/26/2016 10:00,2016,4,26,10,71,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/26/2016 11:00,2016,4,26,11,80,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/26/2016 12:00,2016,4,26,12,99,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/26/2016 13:00,2016,4,26,13,92,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/26/2016 14:00,2016,4,26,14,78,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/26/2016 15:00,2016,4,26,15,100,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/26/2016 16:00,2016,4,26,16,87,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/26/2016 17:00,2016,4,26,17,81,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/26/2016 18:00,2016,4,26,18,72,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/26/2016 19:00,2016,4,26,19,65,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/26/2016 20:00,2016,4,26,20,63,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/26/2016 21:00,2016,4,26,21,54,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/26/2016 22:00,2016,4,26,22,78,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/26/2016 23:00,2016,4,26,23,73,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/27/2016 0:00,2016,4,27,0,64,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/27/2016 1:00,2016,4,27,1,79,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/27/2016 2:00,2016,4,27,2,75,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/27/2016 3:00,2016,4,27,3,90,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/27/2016 4:00,2016,4,27,4,90,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/27/2016 5:00,2016,4,27,5,87,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/27/2016 6:00,2016,4,27,6,97,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/27/2016 7:00,2016,4,27,7,88,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/27/2016 8:00,2016,4,27,8,74,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/27/2016 9:00,2016,4,27,9,72,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/27/2016 10:00,2016,4,27,10,86,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/27/2016 11:00,2016,4,27,11,91,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/27/2016 12:00,2016,4,27,12,69,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/27/2016 13:00,2016,4,27,13,75,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/27/2016 14:00,2016,4,27,14,82,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/27/2016 15:00,2016,4,27,15,79,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/27/2016 16:00,2016,4,27,16,98,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/27/2016 17:00,2016,4,27,17,90,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/27/2016 18:00,2016,4,27,18,92,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/27/2016 19:00,2016,4,27,19,89,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/27/2016 20:00,2016,4,27,20,104,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/27/2016 21:00,2016,4,27,21,118,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/27/2016 22:00,2016,4,27,22,121,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/27/2016 23:00,2016,4,27,23,137,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/28/2016 0:00,2016,4,28,0,140,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/28/2016 1:00,2016,4,28,1,136,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/28/2016 2:00,2016,4,28,2,141,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/28/2016 3:00,2016,4,28,3,135,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/28/2016 4:00,2016,4,28,4,115,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/28/2016 5:00,2016,4,28,5,103,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/28/2016 6:00,2016,4,28,6,89,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/28/2016 7:00,2016,4,28,7,73,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/28/2016 8:00,2016,4,28,8,69,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/28/2016 9:00,2016,4,28,9,77,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/28/2016 10:00,2016,4,28,10,79,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/28/2016 11:00,2016,4,28,11,69,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/28/2016 12:00,2016,4,28,12,64,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/28/2016 13:00,2016,4,28,13,76,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/28/2016 14:00,2016,4,28,14,94,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/28/2016 15:00,2016,4,28,15,63,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/28/2016 16:00,2016,4,28,16,45,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/28/2016 17:00,2016,4,28,17,52,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/28/2016 18:00,2016,4,28,18,45,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/28/2016 19:00,2016,4,28,19,50,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/28/2016 20:00,2016,4,28,20,40,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/28/2016 21:00,2016,4,28,21,42,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/28/2016 22:00,2016,4,28,22,38,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/28/2016 23:00,2016,4,28,23,33,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/29/2016 0:00,2016,4,29,0,32,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/29/2016 1:00,2016,4,29,1,33,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/29/2016 2:00,2016,4,29,2,39,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/29/2016 3:00,2016,4,29,3,33,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/29/2016 4:00,2016,4,29,4,33,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/29/2016 5:00,2016,4,29,5,34,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/29/2016 6:00,2016,4,29,6,41,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/29/2016 7:00,2016,4,29,7,56,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/29/2016 8:00,2016,4,29,8,66,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/29/2016 9:00,2016,4,29,9,77,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/29/2016 10:00,2016,4,29,10,91,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/29/2016 11:00,2016,4,29,11,111,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/29/2016 12:00,2016,4,29,12,141,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/29/2016 13:00,2016,4,29,13,377,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/29/2016 14:00,2016,4,29,14,198,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/29/2016 15:00,2016,4,29,15,145,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/29/2016 16:00,2016,4,29,16,141,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/29/2016 17:00,2016,4,29,17,149,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/29/2016 18:00,2016,4,29,18,162,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/29/2016 19:00,2016,4,29,19,246,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/29/2016 20:00,2016,4,29,20,162,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/29/2016 21:00,2016,4,29,21,175,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/29/2016 22:00,2016,4,29,22,207,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/29/2016 23:00,2016,4,29,23,213,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/30/2016 0:00,2016,4,30,0,223,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/30/2016 1:00,2016,4,30,1,228,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/30/2016 2:00,2016,4,30,2,226,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/30/2016 3:00,2016,4,30,3,224,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/30/2016 4:00,2016,4,30,4,221,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/30/2016 5:00,2016,4,30,5,209,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/30/2016 6:00,2016,4,30,6,176,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/30/2016 7:00,2016,4,30,7,159,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/30/2016 8:00,2016,4,30,8,139,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/30/2016 9:00,2016,4,30,9,132,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/30/2016 10:00,2016,4,30,10,114,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/30/2016 11:00,2016,4,30,11,118,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/30/2016 12:00,2016,4,30,12,122,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/30/2016 13:00,2016,4,30,13,117,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/30/2016 14:00,2016,4,30,14,109,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/30/2016 15:00,2016,4,30,15,79,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/30/2016 16:00,2016,4,30,16,64,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/30/2016 17:00,2016,4,30,17,78,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/30/2016 18:00,2016,4,30,18,91,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/30/2016 19:00,2016,4,30,19,100,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/30/2016 20:00,2016,4,30,20,105,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/30/2016 21:00,2016,4,30,21,113,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/30/2016 22:00,2016,4,30,22,130,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/30/2016 23:00,2016,4,30,23,148,µg/m³,1 Hr,Valid
Beijing,PM2.5,5/1/2016 0:00,2016,5,1,0,149,µg/m³,1 Hr,Valid
Beijing,PM2.5,5/1/2016 1:00,2016,5,1,1,154,µg/m³,1 Hr,Valid
Beijing,PM2.5,5/1/2016 2:00,2016,5,1,2,144,µg/m³,1 Hr,Valid
Beijing,PM2.5,5/1/2016 3:00,2016,5,1,3,165,µg/m³,1 Hr,Valid
Beijing,PM2.5,5/1/2016 4:00,2016,5,1,4,174,µg/m³,1 Hr,Valid
Beijing,PM2.5,5/1/2016 5:00,2016,5,1,5,178,µg/m³,1 Hr,Valid
Beijing,PM2.5,5/1/2016 6:00,2016,5,1,6,177,µg/m³,1 Hr,Valid
Beijing,PM2.5,5/1/2016 7:00,2016,5,1,7,167,µg/m³,1 Hr,Valid
Beijing,PM2.5,5/1/2016 8:00,2016,5,1,8,171,µg/m³,1 Hr,Valid
Beijing,PM2.5,5/1/2016 9:00,2016,5,1,9,164,µg/m³,1 Hr,Valid
Beijing,PM2.5,5/1/2016 10:00,2016,5,1,10,162,µg/m³,1 Hr,Valid
Beijing,PM2.5,5/1/2016 11:00,2016,5,1,11,174,µg/m³,1 Hr,Valid
Beijing,PM2.5,5/1/2016 12:00,2016,5,1,12,168,µg/m³,1 Hr,Valid
Beijing,PM2.5,5/1/2016 13:00,2016,5,1,13,168,µg/m³,1 Hr,Valid
Beijing,PM2.5,5/1/2016 14:00,2016,5,1,14,166,µg/m³,1 Hr,Valid
Beijing,PM2.5,5/1/2016 15:00,2016,5,1,15,161,µg/m³,1 Hr,Valid
Beijing,PM2.5,5/1/2016 16:00,2016,5,1,16,147,µg/m³,1 Hr,Valid
Beijing,PM2.5,5/1/2016 17:00,2016,5,1,17,153,µg/m³,1 Hr,Valid
Beijing,PM2.5,5/1/2016 18:00,2016,5,1,18,163,µg/m³,1 Hr,Valid
Beijing,PM2.5,5/1/2016 19:00,2016,5,1,19,187,µg/m³,1 Hr,Valid
Beijing,PM2.5,5/1/2016 20:00,2016,5,1,20,207,µg/m³,1 Hr,Valid
Beijing,PM2.5,5/1/2016 21:00,2016,5,1,21,120,µg/m³,1 Hr,Valid
Beijing,PM2.5,5/1/2016 22:00,2016,5,1,22,43,µg/m³,1 Hr,Valid
Beijing,PM2.5,5/1/2016 23:00,2016,5,1,23,43,µg/m³,1 Hr,Valid
Beijing,PM2.5,5/2/2016 0:00,2016,5,2,0,72,µg/m³,1 Hr,Valid
Beijing,PM2.5,5/2/2016 1:00,2016,5,2,1,83,µg/m³,1 Hr,Valid
Beijing,PM2.5,5/2/2016 2:00,2016,5,2,2,50,µg/m³,1 Hr,Valid
Beijing,PM2.5,5/2/2016 3:00,2016,5,2,3,38,µg/m³,1 Hr,Valid
Beijing,PM2.5,5/2/2016 4:00,2016,5,2,4,42,µg/m³,1 Hr,Valid
Beijing,PM2.5,5/2/2016 5:00,2016,5,2,5,33,µg/m³,1 Hr,Valid
Beijing,PM2.5,5/2/2016 6:00,2016,5,2,6,52,µg/m³,1 Hr,Valid
Beijing,PM2.5,5/2/2016 7:00,2016,5,2,7,101,µg/m³,1 Hr,Valid
Beijing,PM2.5,5/2/2016 8:00,2016,5,2,8,102,µg/m³,1 Hr,Valid
Beijing,PM2.5,5/2/2016 9:00,2016,5,2,9,50,µg/m³,1 Hr,Valid
Beijing,PM2.5,5/2/2016 10:00,2016,5,2,10,39,µg/m³,1 Hr,Valid
Beijing,PM2.5,5/2/2016 11:00,2016,5,2,11,260,µg/m³,1 Hr,Valid
Beijing,PM2.5,5/2/2016 12:00,2016,5,2,12,36,µg/m³,1 Hr,Valid
Beijing,PM2.5,5/2/2016 13:00,2016,5,2,13,40,µg/m³,1 Hr,Valid
Beijing,PM2.5,5/2/2016 14:00,2016,5,2,14,42,µg/m³,1 Hr,Valid
Beijing,PM2.5,5/2/2016 15:00,2016,5,2,15,78,µg/m³,1 Hr,Valid
Beijing,PM2.5,5/2/2016 16:00,2016,5,2,16,61,µg/m³,1 Hr,Valid
Beijing,PM2.5,5/2/2016 17:00,2016,5,2,17,45,µg/m³,1 Hr,Valid
Beijing,PM2.5,5/2/2016 18:00,2016,5,2,18,60,µg/m³,1 Hr,Valid
Beijing,PM2.5,5/2/2016 19:00,2016,5,2,19,66,µg/m³,1 Hr,Valid
Beijing,PM2.5,5/2/2016 20:00,2016,5,2,20,77,µg/m³,1 Hr,Valid
Beijing,PM2.5,5/2/2016 21:00,2016,5,2,21,66,µg/m³,1 Hr,Valid
Beijing,PM2.5,5/2/2016 22:00,2016,5,2,22,54,µg/m³,1 Hr,Valid
Beijing,PM2.5,5/2/2016 23:00,2016,5,2,23,55,µg/m³,1 Hr,Valid
Beijing,PM2.5,5/3/2016 0:00,2016,5,3,0,50,µg/m³,1 Hr,Valid
Beijing,PM2.5,5/3/2016 1:00,2016,5,3,1,50,µg/m³,1 Hr,Valid
Beijing,PM2.5,5/3/2016 2:00,2016,5,3,2,44,µg/m³,1 Hr,Valid
Beijing,PM2.5,5/3/2016 3:00,2016,5,3,3,39,µg/m³,1 Hr,Valid
Beijing,PM2.5,5/3/2016 4:00,2016,5,3,4,34,µg/m³,1 Hr,Valid
Beijing,PM2.5,5/3/2016 5:00,2016,5,3,5,19,µg/m³,1 Hr,Valid
